Category,Delta Q,Delta SST,Fractional Julian Days,Julian Days,Key,Latitude,Longitude,Maximum Wind Speed,Minimum Pressure,Mixed Layer Depth,Name,Predicted Wind,Record Identifiers,Status Values,Storm Classification,Year
,0.009690913108503825,-0.16000366,344.5,345,PETER2003,23.8,322.9,30,1005,73.29872,PETER,-1.2324520363049791,,2,TD,2003
,0.00903520077377234,-0.23001099,344.75,345,PETER2003,25.0,323.3,30,1005,77.92392,PETER,-2.0201795374048714,,2,TD,2003
,0.008840013399903887,-0.16998291,345.0,345,PETER2003,26.0,323.8,30,1005,72.006935,PETER,-1.410051802516115,,2,TD,2003
,0.00671891662875819,-0.049987793,345.25,346,PETER2003,27.5,325.0,30,1009,77.21296,PETER,-0.5850100311567189,,5,EX,2003
,0.005700509250727195,0.3999939,213.75,214,ALEX2004,30.3,281.7,25,1010,27.077187,ALEX,1.9348693824573155,,2,TD,2004
,0.005923621930246443,-0.17001343,214.0,214,ALEX2004,31.0,281.2,25,1009,27.077187,ALEX,-0.7914214810681505,,2,TD,2004
,0.005892013701041945,-0.41000366,214.25,215,ALEX2004,31.5,281.0,25,1009,18.81877,ALEX,-1.3335939439314959,,2,TD,2004
,0.005744955976820197,-0.47000122,214.5,215,ALEX2004,31.6,280.9,30,1009,18.81877,ALEX,-1.567876705544072,,2,TD,2004
,0.005740642538731917,-0.47000122,214.75,215,ALEX2004,31.6,280.8,35,1009,18.81877,ALEX,-1.5690547860557553,,3,TS,2004
,0.005887700262953665,-0.08001709,215.0,215,ALEX2004,31.5,280.7,35,1007,18.81877,ALEX,-0.2604573915779811,,3,TS,2004
,0.005765374957264115,-0.47000122,215.25,216,ALEX2004,31.4,280.6,40,1005,18.81877,ALEX,-1.5623238240703976,,3,TS,2004
,0.00566420522755719,-0.8699951,215.5,216,ALEX2004,31.3,281.0,50,992,18.81877,ALEX,-2.9435909671362697,,3,TS,2004
,0.00533228486140689,-1.1100159,215.75,216,ALEX2004,31.8,281.3,50,993,24.303806,ALEX,-5.152269193283484,,3,TS,2004
,0.005565030228921984,-1.4400024,216.0,216,ALEX2004,32.4,281.8,60,987,24.303806,ALEX,-6.404399294733519,,3,TS,2004
1.0,0.005404565341989461,-1.5599976,216.25,217,ALEX2004,33.0,282.6,70,983,24.303806,ALEX,-7.144072399722244,,4,HU,2004
2.0,0.004686271817341443,-0.7000122,216.5,217,ALEX2004,34.2,283.6,85,974,23.343,ALEX,-3.5509390739173727,,4,HU,2004
2.0,0.004902355676875058,1.0899963,216.75,217,ALEX2004,35.3,284.8,85,972,15.124643,ALEX,3.424630881075292,,4,HU,2004
1.0,0.00469502760007957,-0.11999512,217.0,217,ALEX2004,36.0,286.3,80,974,18.252188,ALEX,-0.4750603195755722,,4,HU,2004
1.0,0.004665185812502595,0.80999756,217.25,218,ALEX2004,36.8,287.9,80,973,23.841873,ALEX,4.215640246587654,,4,HU,2004
2.0,0.004326272200671907,0.52001953,217.5,218,ALEX2004,37.3,289.8,85,973,20.484686,ALEX,2.5075149365141223,,4,HU,2004
2.0,0.004140226610845772,0.009979248,217.75,218,ALEX2004,37.8,291.7,95,965,23.587812,ALEX,0.05789882841202761,,4,HU,2004
3.0,0.0037469235979142104,0.19000244,218.0,218,ALEX2004,38.5,294.0,105,957,24.940311,ALEX,1.2879370035213487,,4,HU,2004
3.0,0.0029478995792950654,-0.10998535,218.25,219,ALEX2004,39.5,296.9,105,957,21.580938,ALEX,-0.8199755279993356,,4,HU,2004
3.0,0.0016915999788594416,0.9500122,218.5,219,ALEX2004,40.8,300.4,100,962,23.85375,ALEX,13.642582451030622,,4,HU,2004
2.0,0.0009229039607559653,-0.36999512,218.75,219,ALEX2004,42.7,305.0,90,970,17.246563,ALEX,-7.041261054678175,,4,HU,2004
1.0,-0.0009112738971583483,-1.4700012,219.0,219,ALEX2004,44.5,310.7,75,978,12.231876,ALEX,20.094178372794225,,4,HU,2004
1.0,-0.0022392470267758435,-1.6700134,219.25,220,ALEX2004,46.1,315.8,65,984,15.4,ALEX,11.696261567112296,,4,HU,2004
,-0.0023155726245114062,0.5699768,219.5,220,ALEX2004,47.0,322.5,50,987,20.067812,ALEX,-5.0304542704611865,,3,TS,2004
,-0.0010985216404659163,0.54000854,219.75,220,ALEX2004,47.4,327.3,30,992,21.309065,ALEX,-10.667553059190547,,5,EX,2004
,0.0073756555628017445,0.15997314,216.5,217,BONNIE2004,12.9,306.4,25,1010,27.073645,BONNIE,0.5980005501747334,,2,TD,2004
,0.007506132501885303,-0.08001709,216.75,217,BONNIE2004,13.2,304.6,25,1010,30.503443,BONNIE,-0.3311492605232731,,2,TD,2004
,0.007390305220203397,0.37002563,217.0,217,BONNIE2004,13.5,302.6,30,1010,30.109903,BONNIE,1.5352786249338521,,2,TD,2004
,0.0074307503276554755,0.269989,217.25,218,BONNIE2004,13.6,300.5,30,1010,31.25911,BONNIE,1.1566405923444012,,2,TD,2004
,0.007403301176184606,0.26000977,217.5,218,BONNIE2004,13.6,298.4,30,1010,32.456882,BONNIE,1.1608589402422433,,2,TD,2004
,0.007447611949273299,0.45999146,217.75,218,BONNIE2004,13.7,296.3,30,1010,34.761246,BONNIE,2.186434446497898,,9,WV,2004
,0.0072601907388701245,0.3500061,218.0,218,BONNIE2004,14.0,294.3,25,1010,33.408123,BONNIE,1.640166995137301,,9,WV,2004
,0.007181304727910495,0.6499939,218.25,219,BONNIE2004,14.9,292.3,25,1010,36.958435,BONNIE,3.4066530200893776,,9,WV,2004
,0.0073758008726530835,0.30999756,218.5,219,BONNIE2004,16.0,290.3,25,1011,50.827705,BONNIE,2.1754945473066303,,9,WV,2004
,0.007100600494085389,0.41000366,218.75,219,BONNIE2004,16.5,288.5,25,1011,49.777187,BONNIE,2.927058590578235,,9,WV,2004
,0.0066446028523162795,-0.16998291,219.0,219,BONNIE2004,17.0,287.0,25,1011,54.42365,BONNIE,-1.4178565462105706,,9,WV,2004
,0.0065414399852240235,0.08001709,219.25,220,BONNIE2004,17.1,285.4,25,1011,43.45214,BONNIE,0.5412887168876206,,9,WV,2004
,0.0065979068111069565,0.5500183,219.5,220,BONNIE2004,17.2,283.8,25,1011,42.645813,BONNIE,3.6203934759214738,,9,WV,2004
,0.0064215305983404,0.27001953,219.75,220,BONNIE2004,17.0,282.8,25,1011,54.604214,BONNIE,2.3382513056277285,,9,WV,2004
,0.006426153549046361,-0.009979248,220.0,220,BONNIE2004,17.1,281.8,25,1011,42.08736,BONNIE,-0.0665590037578666,,9,WV,2004
,0.007180573251925563,0.1499939,220.25,221,BONNIE2004,17.4,280.8,20,1013,37.8983,BONNIE,0.8061996523464076,,9,WV,2004
,0.00718489409599124,-0.08999634,220.5,221,BONNIE2004,17.8,279.8,20,1013,37.8983,BONNIE,-0.4834288925077032,,9,WV,2004
,0.006719638434963739,0.29000854,220.75,221,BONNIE2004,18.4,278.9,20,1013,32.372425,BONNIE,1.422815305339207,,9,WV,2004
,0.006265592063279861,0.8200073,221.0,221,BONNIE2004,19.0,278.1,20,1012,32.372425,BONNIE,4.3145872453781156,,9,WV,2004
,0.006136056458332692,0.47000122,221.25,222,BONNIE2004,19.7,277.3,25,1010,32.491764,BONNIE,2.534494394576059,,9,WV,2004
,0.0060848743807966725,0.38000488,221.5,222,BONNIE2004,20.3,276.5,25,1009,31.227459,BONNIE,1.9860153982735362,,2,TD,2004
,0.005700969781765635,-0.29000854,221.75,222,BONNIE2004,20.9,275.7,25,1008,31.227459,BONNIE,-1.617733975178027,,2,TD,2004
,0.005705743393852422,0.73999023,222.0,222,BONNIE2004,21.5,274.5,25,1008,23.60233,BONNIE,3.117288675575639,,2,TD,2004
,0.005650201384689583,-0.11999512,222.25,223,BONNIE2004,22.0,273.4,30,1008,23.60233,BONNIE,-0.5104614108965255,,2,TD,2004
,0.0053050527991713725,0.519989,222.5,223,BONNIE2004,22.5,272.4,35,1008,18.885126,BONNIE,1.8850928741142385,,3,TS,2004
,0.005760092076685899,1.019989,222.75,223,BONNIE2004,22.9,271.7,40,1007,18.885126,BONNIE,3.405605688626503,,3,TS,2004
,0.005976288467483146,0.75,223.0,223,BONNIE2004,23.1,271.0,45,1006,22.803967,BONNIE,2.914395657057672,,3,TS,2004
,0.006066152705606332,-0.02999878,223.25,224,BONNIE2004,23.4,270.2,45,1005,22.803967,BONNIE,-0.11484419393771048,,3,TS,2004
,0.005723596832432235,0.4499817,223.5,224,BONNIE2004,24.0,269.4,50,1002,22.803967,BONNIE,1.8257638636360105,,3,TS,2004
,0.005906772541353203,0.5500183,223.75,224,BONNIE2004,24.4,269.4,45,1003,22.803967,BONNIE,2.16244813624392,,3,TS,2004
,0.00601142515209431,0.61001587,224.0,224,BONNIE2004,24.7,269.4,40,1003,22.803967,BONNIE,2.356581634204898,,3,TS,2004
,0.006186078410867664,1.0500183,224.25,225,BONNIE2004,25.2,269.4,40,1003,21.241877,BONNIE,3.6718314607301505,,3,TS,2004
,0.006092642509884533,0.83999634,224.5,225,BONNIE2004,25.7,269.6,45,1001,21.241877,BONNIE,2.9824487050761874,,3,TS,2004
,0.005871422909203821,-0.1000061,224.75,225,BONNIE2004,26.4,270.4,55,1001,21.241877,BONNIE,-0.3684549793730044,,3,TS,2004
,0.005126360775588923,-0.30999756,225.0,225,BONNIE2004,27.0,271.2,50,1007,19.550938,BONNIE,-1.203996161309909,,3,TS,2004
,0.003998132829483157,0.480011,225.25,226,BONNIE2004,27.7,271.9,45,1008,16.597296,BONNIE,2.0292693558198365,,3,TS,2004
,0.004229294176529803,0.3999939,225.5,226,BONNIE2004,29.0,273.9,45,1002,15.682495,BONNIE,1.5104593299919122,,3,TS,2004
,0.004547248799377911,0.27999878,225.58333333333334,226,BONNIE2004,29.6,274.9,40,1002,13.169926,BONNIE,0.8258461538917747,L,3,TS,2004
,0.005247911369315659,-0.020019531,225.75,226,BONNIE2004,30.2,276.0,30,1006,15.6365385,BONNIE,-0.06074582523825507,,2,TD,2004
,0.004799194741077586,0.6199951,226.0,226,BONNIE2004,33.5,281.0,25,1008,19.766508,BONNIE,2.6005083704688503,,2,TD,2004
,0.004385665184640505,0.79000854,226.25,227,BONNIE2004,37.1,285.1,25,1008,13.723838,BONNIE,2.517562719188087,,2,TD,2004
,0.004086817380721896,0.009979248,226.5,227,BONNIE2004,39.0,286.5,25,1008,13.723838,BONNIE,0.034126878733706845,,2,TD,2004
,0.007425611777097052,-0.08999634,222.5,223,CHARLEY2004,11.4,300.8,30,1010,23.423256,CHARLEY,-0.28910011621777143,,2,TD,2004
,0.007439417923863545,-0.769989,222.75,223,CHARLEY2004,11.7,298.9,30,1009,21.713669,CHARLEY,-2.2886911307721722,,2,TD,2004
,0.007622735125304557,-0.07998657,223.0,223,CHARLEY2004,12.2,296.8,30,1009,20.648556,CHARLEY,-0.22065020871081983,,2,TD,2004
,0.007011245089820064,-0.30999756,223.25,224,CHARLEY2004,12.9,294.7,35,1007,23.378777,CHARLEY,-1.052672578055343,,3,TS,2004
,0.006705755527253287,-0.269989,223.5,224,CHARLEY2004,13.8,292.4,40,1004,36.958435,CHARLEY,-1.5153758249535862,,3,TS,2004
,0.007410210792394265,-0.55999756,223.75,224,CHARLEY2004,14.9,290.2,45,1000,38.393307,CHARLEY,-2.9547415209493297,,3,TS,2004
,0.0072335730629984295,-0.61001587,224.0,224,CHARLEY2004,15.6,288.2,55,999,49.777187,CHARLEY,-4.2749104226103825,,3,TS,2004
,0.007226790143221428,0.44000244,224.25,225,CHARLEY2004,16.0,286.3,55,999,54.42365,CHARLEY,3.374471025116313,,3,TS,2004
,0.007223590393907249,0.019989014,224.5,225,CHARLEY2004,16.3,284.6,60,995,60.909172,CHARLEY,0.17164428757969563,,3,TS,2004
1.0,0.007370628112607795,-0.32000732,224.75,225,CHARLEY2004,16.7,283.2,65,993,60.909172,CHARLEY,-2.6930630443612715,,4,HU,2004
1.0,0.007088506812192242,0.07998657,225.0,225,CHARLEY2004,17.4,281.9,65,992,42.08736,CHARLEY,0.4836402295931199,,4,HU,2004
1.0,0.006478781685693932,-0.02999878,225.25,226,CHARLEY2004,18.2,280.7,75,988,37.8983,CHARLEY,-0.17870568696991845,,4,HU,2004
1.0,0.006554648670396256,0.17999268,225.5,226,CHARLEY2004,19.2,279.3,80,984,30.767347,CHARLEY,0.8604068795477472,,4,HU,2004
2.0,0.006711835660543675,0.099975586,225.75,226,CHARLEY2004,20.5,278.4,90,980,32.491764,CHARLEY,0.4928722194151378,,4,HU,2004
2.0,0.00607269114931706,0.98999023,226.0,226,CHARLEY2004,21.7,277.8,90,976,31.665476,CHARLEY,5.257074605932049,,4,HU,2004
3.0,0.006108681157053382,-0.19000244,226.1875,227,CHARLEY2004,22.7,277.4,105,966,31.665476,CHARLEY,-1.003012042638018,L,4,HU,2004
3.0,0.005659939408933213,0.14001465,226.25,227,CHARLEY2004,24.4,277.1,105,966,24.943342,CHARLEY,0.6283834558519055,,4,HU,2004
2.0,0.006125002803749065,0.36999512,226.5,227,CHARLEY2004,26.1,277.6,95,969,22.277115,CHARLEY,1.3704306089780425,,4,HU,2004
4.0,0.0045234943262968536,-0.94000244,226.75,227,CHARLEY2004,30.1,279.2,125,947,24.163927,CHARLEY,-5.1136482736545705,,4,HU,2004
4.0,0.003642257609091544,-0.23001099,226.82291666666666,227,CHARLEY2004,32.3,280.3,130,941,18.81877,CHARLEY,-1.210256845859257,L,4,HU,2004
4.0,0.0042777493383435415,-0.32000732,226.86458333333334,227,CHARLEY2004,33.0,280.6,125,942,18.81877,CHARLEY,-1.4336535435952544,L,4,HU,2004
1.0,0.0045209759935150185,0.22000122,227.0,227,CHARLEY2004,33.8,281.3,75,970,17.694956,CHARLEY,0.8769014283201041,,4,HU,2004
1.0,0.0040521940013653005,0.5700073,227.25,228,CHARLEY2004,36.9,284.1,75,993,15.124643,CHARLEY,2.166625017883075,,4,HU,2004
1.0,0.003208550908801004,0.27999878,227.5,228,CHARLEY2004,39.3,286.2,65,988,11.66769,CHARLEY,1.0369086577073514,,4,HU,2004
1.0,0.002535040446198865,0.6700134,227.58333333333334,228,CHARLEY2004,41.2,288.9,70,992,11.539286,CHARLEY,3.1058890908706385,L,4,HU,2004
,0.007542065004384806,0.27999878,226.5,227,DANIELLE2004,12.3,338.2,30,1009,19.762287,DANIELLE,0.747156324397005,,2,TD,2004
,0.007692643206739298,0.5500183,226.75,227,DANIELLE2004,12.4,337.0,30,1009,18.57095,DANIELLE,1.3522097816749803,,2,TD,2004
,0.00787220794099808,0.36999512,227.0,227,DANIELLE2004,12.6,335.8,35,1009,18.57095,DANIELLE,0.888877577109737,,3,TS,2004
,0.007828809846597586,-0.049987793,227.25,228,DANIELLE2004,12.9,334.5,40,1004,20.843782,DANIELLE,-0.13553552864798438,,3,TS,2004
,0.008049980644555872,0.039978027,227.5,228,DANIELLE2004,13.2,333.2,45,1004,24.430029,DANIELLE,0.12355459759696155,,3,TS,2004
,0.008088215720945723,-0.11999512,227.75,228,DANIELLE2004,13.5,331.9,55,994,25.6557,DANIELLE,-0.3876172835062785,,3,TS,2004
1.0,0.008332204997328688,0.02999878,228.0,228,DANIELLE2004,13.8,330.7,65,987,23.353537,DANIELLE,0.085625811409829,,4,HU,2004
1.0,0.00856179029691011,-0.16998291,228.25,229,DANIELLE2004,14.1,329.2,75,981,23.353537,DANIELLE,-0.47217363902372406,,4,HU,2004
1.0,0.008855070046263253,1.0500183,228.5,229,DANIELLE2004,14.7,327.9,80,978,28.322535,DANIELLE,3.4201518773191735,,4,HU,2004
2.0,0.008647873677925626,0.10998535,228.75,229,DANIELLE2004,15.2,326.5,85,975,32.57564,DANIELLE,0.4219168731651837,,4,HU,2004
2.0,0.00897737021478024,0.44000244,229.0,229,DANIELLE2004,16.0,325.2,90,970,32.57564,DANIELLE,1.6259505550559756,,4,HU,2004
2.0,0.00889483362856575,-0.27999878,229.25,230,DANIELLE2004,16.8,324.0,90,970,36.163082,DANIELLE,-1.1592901644940146,,4,HU,2004
2.0,0.008714545504022113,0.45999146,229.5,230,DANIELLE2004,17.7,322.8,90,970,38.19603,DANIELLE,2.053201860905684,,4,HU,2004
2.0,0.008032652994646339,-0.3999939,229.75,230,DANIELLE2004,19.0,321.8,95,964,38.19603,DANIELLE,-1.9369614855851292,,4,HU,2004
2.0,0.0077060775857190275,0.08999634,230.0,230,DANIELLE2004,20.3,321.1,95,965,40.347523,DANIELLE,0.47986242056881695,,4,HU,2004
2.0,0.009002863122621049,-0.5,230.25,231,DANIELLE2004,21.7,320.4,90,970,41.34387,DANIELLE,-2.3383465221397364,,4,HU,2004
2.0,0.008922832021015955,0.17999268,230.5,231,DANIELLE2004,23.3,320.0,90,970,38.193356,DANIELLE,0.784600060150664,,4,HU,2004
2.0,0.009522621490903323,0.20999146,230.75,231,DANIELLE2004,24.6,319.7,85,974,38.193356,DANIELLE,0.8577116751172926,,4,HU,2004
1.0,0.00818269932902374,0.6500244,231.0,231,DANIELLE2004,25.9,319.4,75,981,33.75195,DANIELLE,2.7304884274444343,,4,HU,2004
1.0,0.008056471052720499,0.74002075,231.25,232,DANIELLE2004,27.3,319.7,65,985,29.396093,DANIELLE,2.7497744399092814,,4,HU,2004
,0.007465747379546443,0.60998535,231.5,232,DANIELLE2004,28.1,320.2,55,994,29.396093,DANIELLE,2.445930645751501,,3,TS,2004
,0.007704687680601863,1.3500061,231.75,232,DANIELLE2004,28.9,321.1,45,1005,39.400196,DANIELLE,7.030520540240599,,3,TS,2004
,0.007578691591972751,1.5400085,232.0,232,DANIELLE2004,29.3,322.2,40,1007,22.716705,DANIELLE,4.700917677423899,,3,TS,2004
,0.007542884096647211,1.2600098,232.25,233,DANIELLE2004,29.7,322.3,40,1007,22.716705,DANIELLE,3.8644725446249693,,3,TS,2004
,0.007402951776549255,0.980011,232.5,233,DANIELLE2004,29.9,322.3,35,1007,22.716705,DANIELLE,3.062525922826197,,3,TS,2004
,0.00745118385699093,0.5699768,232.75,233,DANIELLE2004,29.9,322.8,35,1007,22.716705,DANIELLE,1.7696429637438775,,3,TS,2004
,0.007431577320226021,0.47000122,233.0,233,DANIELLE2004,29.8,323.2,35,1009,23.022327,DANIELLE,1.4827762336555617,,3,TS,2004
,0.00833548617061165,0.08999634,233.25,234,DANIELLE2004,30.2,323.0,35,1010,22.716705,DANIELLE,0.2497742432180248,,3,TS,2004
,0.00807949734311939,0.070007324,233.5,234,DANIELLE2004,30.5,322.8,35,1011,22.716705,DANIELLE,0.2004531501499579,,3,TS,2004
,0.007549960520886325,0.08001709,233.75,234,DANIELLE2004,30.9,322.4,30,1012,22.716705,DANIELLE,0.24518382794798924,,2,TD,2004
,0.007513492362503597,0.070007324,234.0,234,DANIELLE2004,30.9,322.0,30,1012,22.716705,DANIELLE,0.2155536488117009,,2,TD,2004
,0.007651912264890554,-0.7999878,234.25,235,DANIELLE2004,30.6,321.4,30,1013,22.716705,DANIELLE,-2.4186171484524337,,2,TD,2004
,0.007708379090773491,-0.7200012,234.5,235,DANIELLE2004,30.7,321.1,25,1014,22.716705,DANIELLE,-2.1608465026644366,,2,TD,2004
,0.007951100627221697,-0.60998535,234.75,235,DANIELLE2004,30.5,320.8,25,1014,21.245308,DANIELLE,-1.6598299281515425,,8,LO,2004
,0.007838951236926423,-0.08001709,235.0,235,DANIELLE2004,30.3,320.2,25,1015,21.245308,DANIELLE,-0.22084940042479273,,8,LO,2004
,0.008069012185913655,-0.36001587,235.25,236,DANIELLE2004,30.2,319.7,25,1015,21.245308,DANIELLE,-0.9653231205488151,,8,LO,2004
,0.007774027500322122,-0.2999878,235.5,236,DANIELLE2004,30.3,319.2,25,1015,21.245308,DANIELLE,-0.8348893964367011,,8,LO,2004
,0.007883431975470308,-0.27999878,235.75,236,DANIELLE2004,30.4,318.8,25,1016,21.30764,DANIELLE,-0.7706986009835162,,8,LO,2004
,0.007237432324853689,-0.20999146,236.0,236,DANIELLE2004,30.8,318.0,25,1016,21.30764,DANIELLE,-0.6295944113237583,,8,LO,2004
,0.006423579683537335,-0.06997681,236.25,237,DANIELLE2004,31.7,317.5,25,1017,16.960289,DANIELLE,-0.18815625363464034,,8,LO,2004
,0.005686104687599313,-0.3500061,236.5,237,DANIELLE2004,32.3,316.7,25,1017,17.339064,DANIELLE,-1.0869130728318432,,8,LO,2004
,0.005142452793806686,-0.30999756,236.75,237,DANIELLE2004,33.1,316.2,25,1017,16.617188,DANIELLE,-1.0201261610145245,,8,LO,2004
,0.004078081987876823,0.1000061,237.0,237,DANIELLE2004,33.9,315.8,20,1018,16.617188,DANIELLE,0.4149888984900104,,8,LO,2004
,0.0035368798417176727,-0.30999756,237.25,238,DANIELLE2004,34.7,315.4,20,1018,16.617188,DANIELLE,-1.4832142627148888,,8,LO,2004
,0.0035901291286734513,-0.730011,237.5,238,DANIELLE2004,35.5,315.0,20,1019,20.083124,DANIELLE,-4.158713526226441,,8,LO,2004
,0.0036133263137399906,-1.0299988,237.75,238,DANIELLE2004,36.4,314.8,20,1019,20.083124,DANIELLE,-5.8300087220037975,,8,LO,2004
,0.008839132109070558,1.7099915,226.75,227,EARL2004,9.0,314.4,30,1011,20.719654,EARL,4.082020871102193,,2,TD,2004
,0.009066310436363866,1.8399963,227.0,227,EARL2004,9.2,312.6,30,1011,21.896826,EARL,4.5255976617937685,,2,TD,2004
,0.008737597613228561,1.9400024,227.25,228,EARL2004,9.6,310.8,30,1011,20.019735,EARL,4.526650588909221,,2,TD,2004
,0.00835349462496729,1.75,227.5,228,EARL2004,10.1,308.6,30,1011,18.876572,EARL,4.0271831139792305,,2,TD,2004
,0.008053787236448642,0.7799988,227.75,228,EARL2004,10.5,306.5,35,1010,18.383749,EARL,1.8131605352221407,,3,TS,2004
,0.007999281064242195,0.010009766,228.0,228,EARL2004,11.0,304.1,35,1010,20.825987,EARL,0.026539146227740118,,3,TS,2004
,0.007409341966403811,-0.25,228.25,229,EARL2004,11.5,301.7,45,1009,25.768385,EARL,-0.8854335498217343,,3,TS,2004
,0.007135844455008089,0.11999512,228.5,229,EARL2004,11.8,299.2,45,1009,23.423256,EARL,0.40111958554817395,,3,TS,2004
,0.007043971572846714,0.4500122,228.75,229,EARL2004,12.1,297.2,35,1010,21.713669,EARL,1.4126946963568006,,3,TS,2004
,0.009554919993195448,0.41000366,238.0,238,FRANCES2004,11.1,324.8,25,1009,26.906796,FRANCES,1.1757935242316466,,2,TD,2004
,0.00969031778036622,0.25,238.25,239,FRANCES2004,11.2,323.2,30,1008,26.906796,FRANCES,0.7069234240796148,,2,TD,2004
,0.009575027916300823,0.42999268,238.5,239,FRANCES2004,11.3,321.7,30,1007,28.197,FRANCES,1.289532601902974,,2,TD,2004
,0.009601692806301097,0.35998535,238.75,239,FRANCES2004,11.5,320.2,35,1005,29.102314,FRANCES,1.1111506610083244,,3,TS,2004
,0.009204413609511124,-0.42001343,239.0,239,FRANCES2004,11.9,318.5,40,1003,24.911518,FRANCES,-1.1576456604781584,,3,TS,2004
,0.0077420412778040175,-0.6199951,239.25,240,FRANCES2004,12.3,317.1,45,1000,29.398882,FRANCES,-2.3975739182605444,,3,TS,2004
,0.007767252484777908,-0.5299988,239.5,240,FRANCES2004,12.8,315.5,55,994,30.054121,FRANCES,-2.088429804458269,,3,TS,2004
1.0,0.007371465511765624,0.10998535,239.75,240,FRANCES2004,13.3,314.2,65,987,32.964947,FRANCES,0.5008893444262574,,4,HU,2004
1.0,0.00720713794117285,0.3999939,240.0,240,FRANCES2004,13.7,313.2,70,984,32.964947,FRANCES,1.86316498457921,,4,HU,2004
1.0,0.00630517077519047,-0.13000488,240.25,241,FRANCES2004,14.2,312.2,75,980,36.792492,FRANCES,-0.7725567979540879,,4,HU,2004
2.0,0.006530067857901303,0.3199768,240.5,241,FRANCES2004,14.7,311.5,90,970,36.792492,FRANCES,1.8359819771740165,,4,HU,2004
3.0,0.007546013204129967,0.5700073,240.75,241,FRANCES2004,15.4,310.7,100,962,42.513622,FRANCES,3.2703888243525,,4,HU,2004
3.0,0.0077208766196807666,0.4300232,241.0,241,FRANCES2004,15.9,310.0,100,962,42.513622,FRANCES,2.4113584994186374,,4,HU,2004
3.0,0.008126446519183227,0.50997925,241.25,242,FRANCES2004,16.6,309.1,100,962,42.513622,FRANCES,2.7169918607460146,,4,HU,2004
3.0,0.008201224785684576,0.6199951,241.5,242,FRANCES2004,17.2,308.4,105,958,40.218864,FRANCES,3.0963337246228075,,4,HU,2004
4.0,0.008266837550509089,0.70999146,241.75,242,FRANCES2004,17.7,307.7,115,948,40.218864,FRANCES,3.517644346961552,,4,HU,2004
4.0,0.008222526777420396,0.519989,242.0,242,FRANCES2004,18.1,307.1,115,948,40.218864,FRANCES,2.5901629141477214,,4,HU,2004
4.0,0.008159338973207173,1.269989,242.25,243,FRANCES2004,18.4,306.4,115,948,34.89448,FRANCES,5.531082605370365,,4,HU,2004
4.0,0.007945008631158747,1.2200012,242.5,243,FRANCES2004,18.6,305.6,115,948,34.89448,FRANCES,5.456712196535357,,4,HU,2004
3.0,0.007775960303372593,1.269989,242.75,243,FRANCES2004,18.8,305.0,110,948,35.701416,FRANCES,5.937994294611365,,4,HU,2004
3.0,0.007850073012343944,1.1000061,243.0,243,FRANCES2004,18.9,304.2,105,954,35.701416,FRANCES,5.094660464912079,,4,HU,2004
3.0,0.008129760166045084,0.70999146,243.25,244,FRANCES2004,19.0,303.2,100,958,35.701416,FRANCES,3.1751864673242407,,4,HU,2004
3.0,0.008113928684996937,0.75,243.5,244,FRANCES2004,19.2,301.9,100,956,35.56431,FRANCES,3.3477486757743766,,4,HU,2004
3.0,0.008152335375802025,0.5299988,243.75,244,FRANCES2004,19.4,300.7,110,948,36.84938,FRANCES,2.4396719204499564,,4,HU,2004
3.0,0.008018313867542894,1.0200195,244.0,244,FRANCES2004,19.6,299.3,110,946,36.84938,FRANCES,4.773797926246346,,4,HU,2004
4.0,0.008036085277445041,0.6800232,244.25,245,FRANCES2004,19.8,297.9,115,950,40.37143,FRANCES,3.479058412360643,,4,HU,2004
4.0,0.007923151625679171,0.41000366,244.5,245,FRANCES2004,20.0,296.5,120,949,42.644062,FRANCES,2.2472776896704305,,4,HU,2004
4.0,0.0079333978561416,1.0,244.75,245,FRANCES2004,20.3,295.0,125,942,42.098434,FRANCES,5.403997210728474,,4,HU,2004
4.0,0.007908137296010736,0.80999756,245.0,245,FRANCES2004,20.6,293.6,120,941,42.098434,FRANCES,4.391206492736966,,4,HU,2004
4.0,0.007884665849195525,1.0699768,245.25,246,FRANCES2004,21.0,292.1,120,939,42.055923,FRANCES,5.812013973086987,,4,HU,2004
4.0,0.007884665849195525,1.2200012,245.29166666666666,246,FRANCES2004,21.1,291.9,120,935,43.024693,FRANCES,6.779585668765857,P,4,HU,2004
4.0,0.007927952429620432,1.4500122,245.5,246,FRANCES2004,21.4,290.9,120,937,42.72719,FRANCES,7.9583555983633865,,4,HU,2004
4.0,0.007820116477413437,0.85998535,245.75,246,FRANCES2004,21.8,289.6,120,941,42.72719,FRANCES,4.78509483943654,,4,HU,2004
4.0,0.007868513590187618,0.75997925,246.0,246,FRANCES2004,22.2,288.6,120,939,40.95125,FRANCES,4.027954747103045,,4,HU,2004
4.0,0.007657504780938292,0.19000244,246.25,247,FRANCES2004,22.7,287.5,125,937,40.95125,FRANCES,1.0347786346107632,,4,HU,2004
4.0,0.007516108615403413,0.28997803,246.3125,247,FRANCES2004,22.8,287.2,125,936,40.95125,FRANCES,1.6089686865488018,W,4,HU,2004
4.0,0.007502091019085742,0.44000244,246.5,247,FRANCES2004,23.2,286.5,120,939,38.32127,FRANCES,2.288869624911542,,4,HU,2004
